"","num_doss","cluster_tt"
"3958","M1925","2"
"3959","M1926","1"
"3960","M1927","2"
"3961","M1930","1"
"3962","M1931","1"
"3963","M1932","2"
"3964","M1933","1"
"3965","M1934","2"
"3966","M1935","1"
"3967","M1936","1"
"3968","M1937","1"
"3969","M1938","1"
"3970","M1939","1"
"3971","M1940","1"
"3972","M1941","2"
"3973","M1942","1"
"3974","M1943","1"
"3975","M1944","2"
"3976","M1945","1"
"3977","M1946","1"
"3978","M1947","2"
"3979","M1948","2"
"3980","M1949","2"
"3981","M1950","2"
"3982","M1951","1"
"3983","M1952","1"
"3984","M1953","1"
"3985","M1954","2"
"3986","M1955","1"
"3987","M1956","1"
"3988","M1957","1"
"3989","M1958","2"
"3990","M1959","2"
"3991","M1960","1"
"3992","M1961","1"
"3993","M1962","2"
"3994","M1964","1"
"3995","M1965","2"
"3996","M1966","2"
"3997","M1967","2"
"3998","M1968","1"
"3999","M1970","2"
"4000","M1971","2"
"4001","M1972","1"
"4002","M1973","1"
"4003","M1974","1"
"4004","M1975","2"
"4005","M1976","2"
"4006","M1977","1"
"4007","M1978","1"
"4008","M1979","2"
"4009","M1980","1"
"4010","M1981","2"
"4011","M1982","1"
"4012","M1983","1"
"4013","M1984","1"
"4014","M1985","2"
"4015","M1986","2"
"4016","M1987","1"
"4017","M1988","1"
"4018","M1989","1"
"4019","M1990","2"
"4020","M1991","1"
"4021","M1992","2"
"4022","M1993","1"
"4023","M1994","2"
"4024","M1995","2"
"4025","M1996","1"
"4026","M1997","1"
"4027","M1998","2"
"4028","M1999","2"
"4029","M2000","1"
"4030","M2001","2"
"4031","M2004","1"
"4032","M2005","2"
"4033","M2006","1"
"4034","M2007","2"
"4035","M2008","1"
"4036","M2009","2"
"4037","M2010","2"
"4038","M2011","1"
"4039","M2012","2"
"4040","M2014","1"
"4041","M2015","2"
"4042","M2016","1"
"4043","M2017","1"
"4044","M2018","2"
"4045","M2019","2"
"4046","M2020","1"
"4047","M2021","1"
"4048","M2022","1"
"4049","M2023","1"
"4050","M2024","1"
"4051","M2025","1"
"4052","M2026","1"
"4053","M2027","2"
"4054","M2028","1"
"4055","M2029","1"
"4056","M2030","1"
"4057","M2031","2"
"4060","M2034","1"
"4063","M2036","1"
"4064","M2037","1"
"4065","M2038","1"
"4066","M2039","1"
"4067","M2040","1"
"4068","M2041","2"
"4069","M2042","2"
"4070","M2043","2"
"4071","M2044","2"
"4072","M2045","1"
"4073","M2046","1"
"4074","M2047","2"
"4075","M2048","1"
"4076","M2049","2"
"4077","M2050","2"
"4078","M2051","2"
"4079","M2052","2"
"4080","M2053","1"
"4081","M2054","1"
"4084","M2057","1"
"4085","M2058","1"
"4086","M2059","2"
"4087","M2061","1"
"4088","M2062","1"
"4089","M2063","1"
"4090","M2064","1"
"4091","M2065","2"
"4092","M2066","1"
"4093","M2067","2"
"4094","M2068","2"
"4095","M2069","2"
"4096","M2070","2"
"4097","M2072","1"
"4098","M2073","2"
"4099","M2074","1"
"4100","M2075","1"
"4101","M2076","2"
"4102","M2077","2"
"4103","M2078","2"
"4104","M2079","1"
"4105","M2080","1"
"4106","M2081","1"
"4107","M2082","1"
"4108","M2083","2"
"4109","M2084","1"
"4110","M2085","2"
"4111","M2086","2"
"4112","M2087","1"
"4113","M2088","1"
"4114","M2089","2"
"4115","M2091","1"
"4116","M2092","1"
"4117","M2093","1"
"4118","M2094","1"
"4119","M2095","2"
"4120","M2096","1"
"4121","M2097","2"
"4122","M2098","2"
"4123","M2099","2"
"4124","M2100","1"
"4125","M2102","2"
"4126","M2103","2"
"4127","M2104","1"
"4128","M2105","1"
"4129","M2106","2"
"4130","M2107","1"
"4131","M2108","2"
"4132","M2110","1"
"4133","M2112","1"
"4134","M2113","2"
"4135","M2114","1"
"4136","M2115","1"
"4137","M2116","1"
"4138","M2118","1"
"4139","M2119","1"
"4140","M2120","2"
"4141","M2121","1"
"4142","M2122","2"
"4143","M2123","1"
"4144","M2124","1"
"4145","M2125","1"
"4146","M2126","1"
"4147","M2128","1"
"4148","M2129","2"
"4149","M2130","2"
"4150","M2131","1"
"4151","M2132","1"
"4152","M2133","1"
"4153","M2134","1"
"4154","M2135","1"
"4155","M2136","1"
"4156","M2137","1"
"4157","M2138","2"
"4158","M2140","2"
"4159","M2141","2"
"4160","M2142","1"
"4161","M2143","1"
"4162","M2144","1"
"4163","M2145","1"
"4164","M2146","1"
"4165","M2147","1"
"4166","M2148","2"
"4167","M2149","2"
"4168","M2150","1"
"4169","M2151","2"
"4170","M2152","1"
"4171","M2153","2"
"4172","M2154","2"
"4173","M2155","1"
"4174","M2156","1"
"4175","M2157","1"
"4176","M2158","1"
"4177","M2159","2"
"4178","M2160","1"
"4179","M2161","1"
"4180","M2162","2"
"4181","M2163","1"
"4182","M2164","1"
"4183","M2165","1"
"4184","M2166","1"
"4185","M2167","2"
"4186","M2168","1"
"4187","M2169","1"
"4188","M2170","2"
"4189","M2171","1"
"4190","M2172","2"
"4191","M2173","2"
"4192","M2174","1"
"4193","M2175","1"
"4194","M2177","1"
"4195","M2178","1"
"4196","M2179","1"
"4197","M2180","1"
"4198","M2181","1"
"4199","M2182","2"
"4200","M2184","2"
"4201","M2185","2"
"4202","M2186","2"
"4203","M2187","1"
"4204","M2188","1"
"4205","M2189","1"
"4206","M2190","2"
"4207","M2191","2"
"4208","M2192","1"
"4209","M2193","2"
"4210","M2194","1"
"4211","M2195","1"
"4212","M2196","1"
"4213","M2197","1"
"4214","M2198","1"
"4215","M2199","2"
"4216","M2200","1"
"4217","M2201","1"
"4218","M2202","1"
"4219","M2203","2"
"4220","M2204","2"
"4221","M2205","1"
"4222","M2206","2"
"4223","M2207","1"
"4224","M2208","1"
"4225","M2209","2"
"4226","M2210","2"
"4227","M2211","2"
"4228","M2212","2"
"4229","M2213","1"
"4230","M2214","1"
"4231","M2215","2"
"4232","M2216","1"
"4233","M2217","1"
"4234","M2218","1"
"4235","M2219","2"
"4236","M2220","1"
"4237","M2221","1"
"4238","M2222","1"
"4239","M2223","1"
"4240","M2224","1"
"4241","M2226","1"
"4242","M2227","1"
"4243","M2228","1"
"4244","M2229","2"
"4245","M2230","1"
"4246","M2231","2"
"4247","M2232","1"
"4248","M2233","1"
"4249","M2235","2"
"4250","M2236","2"
"4251","M2237","1"
"4252","M2238","1"
"4253","M2239","1"
"4254","M2240","2"
"4255","M2241","2"
"4256","M2242","1"
"4257","M2244","1"
"4258","M2245","2"
"4259","M2246","2"
"4260","M2247","1"
"4261","M2249","1"
"4262","M2250","1"
"4263","M2251","1"
"4264","M2252","1"
"4265","M2253","1"
"4266","M2254","2"
"4267","M2255","2"
"4268","M2256","2"
"4269","M2258","1"
"4270","M2259","1"
"4271","M2260","1"
"4272","M2261","1"
"4273","M2262","1"
"4274","M2263","2"
"4275","M2265","2"
"4276","M2266","2"
"4277","M2267","2"
"4278","M2268","1"
"4279","M2270","1"
"4280","M2271","1"
"4281","M2272","1"
"4282","M2273","2"
"4283","M2274","1"
"4284","M2275","1"
"4285","M2276","2"
"4286","M2277","1"
"4287","M2278","2"
"4288","M2279","2"
"4289","M2280","2"
"4290","M2281","1"
"4291","M2282","1"
"4292","M2283","2"
"4293","M2285","2"
"4294","M2287","2"
"4295","M2288","1"
"4296","M2289","2"
"4297","M2290","2"
"4298","M2291","1"
"4299","M2292","1"
"4300","M2293","1"
"4301","M2294","2"
"4302","M2295","2"
"4303","M2296","2"
"4304","M2297","2"
"4305","M2298","1"
"4306","M2299","1"
"4307","M2300","1"
"4308","M2301","2"
"4309","M2303","1"
"4310","M2304","1"
"4311","M2306","1"
"4312","M2307","1"
"4313","M2308","2"
"4314","M2310","1"
"4315","M2311","2"
"4316","M2312","1"
"4317","M2313","1"
"4318","M2314","2"
"4319","M2315","2"
"4320","M2316","1"
"4321","M2317","1"
"4322","M2318","1"
"4323","M2319","2"
"4324","M2320","1"
"4325","M2321","2"
"4326","M2322","1"
"4327","M2323","2"
"4328","M2325","1"
"4329","M2326","1"
"4330","M2327","1"
"4331","M2328","1"
"4332","M2329","1"
"4333","M2330","1"
"4334","M2331","1"
"4335","M2332","1"
"4336","M2333","2"
"4337","M2334","1"
"4338","M2335","2"
"4339","M2336","1"
"4340","M2337","1"
"4341","M2338","1"
"4342","M2339","1"
"4343","M2340","1"
"4344","M2341","1"
"4345","M2342","1"
"4346","M2343","1"
"4347","M2345","1"
"4348","M2346","2"
"4349","M2347","2"
"4352","M2349","2"
"4353","M2350","2"
"4354","M2351","2"
"4355","M2353","1"
"4356","M2354","1"
"4357","M2355","2"
"4358","M2356","1"
"4359","M2357","1"
"4360","M2358","2"
"4361","M2359","1"
"4362","M2360","1"
"4363","M2361","1"
"4364","M2362","1"
"4365","M2363","2"
"4366","M2364","1"
"4367","M2365","1"
"4368","M2366","1"
"4369","M2367","2"
"4370","M2369","1"
"4371","M2370","1"
"4372","M2371","1"
"4373","M2372","1"
"4374","M2373","1"
"4375","M2374","1"
"4376","M2375","2"
"4377","M2376","2"
"4378","M2377","1"
"4379","M2378","2"
"4380","M2379","2"
"4381","M2382","1"
"4382","M2383","1"
"4383","M2384","2"
"4384","M2386","2"
"4385","M2387","2"
"4386","M2388","1"
"4387","M2389","1"
"4388","M2390","1"
"4389","M2391","1"
"4390","M2392","2"
"4391","M2393","1"
"4392","M2394","1"
"4393","M2396","2"
"4394","M2397","2"
"4395","M2398","2"
"4396","M2400","1"
"4397","M2401","2"
"4398","M2402","2"
"4399","M2403","1"
"4400","M2405","1"
"4401","M2406","2"
"4402","M2407","1"
"4403","M2408","1"
"4404","M2409","1"
"4405","M2410","2"
"4406","M2411","2"
"4407","M2412","2"
"4408","M2413","1"
"4409","M2414","1"
"4410","M2415","1"
"4411","M2416","2"
"4412","M2417","2"
"4413","M2418","1"
"4414","M2419","2"
"4415","M2420","2"
"4416","M2421","1"
"4417","M2423","1"
"4418","M2424","1"
"4419","M2425","1"
"4420","M2426","2"
"4421","M2427","1"
"4422","M2428","1"
"4423","M2429","1"
"4424","M2430","1"
"4425","M2431","2"
"4426","M2432","2"
"4427","M2433","2"
"4428","M2434","1"
"4429","M2435","1"
"4430","M2436","1"
"4431","M2437","1"
"4432","M2438","2"
"4433","M2439","2"
"4434","M2440","1"
"4435","M2441","1"
"4436","M2442","2"
"4437","M2443","2"
"4438","M2445","1"
"4439","M2446","1"
"4440","M2447","1"
"4441","M2448","1"
"4442","M2449","1"
"4443","M2450","1"
"4444","M2451","2"
"4445","M2452","2"
"4446","M2453","1"
"4447","M2454","2"
"4448","M2455","2"
"4449","M2456","2"
"4450","M2457","2"
"4451","M2458","2"
"4452","M2459","1"
"4453","M2460","2"
"4454","M2461","2"
"4455","M2462","2"
"4456","M2463","2"
"4457","M2464","1"
"4458","M2465","1"
"4459","M2466","2"
"4460","M2467","2"
"4461","M2468","2"
"4462","M2469","1"
"4463","M2470","2"
"4464","M2471","2"
"4465","M2472","2"
"4466","M2473","1"
"4467","M2474","1"
"4468","M2475","2"
"4469","M2476","2"
"4470","M2477","2"
"4471","M2478","1"
"4472","M2480","1"
"4473","M2481","1"
"4474","M2482","1"
"4475","M2483","1"
"4476","M2484","1"
"4477","M2485","2"
"4478","M2486","2"
"4479","M2487","2"
"4480","M2488","1"
"4481","M2489","2"
"4482","M2490","1"
"4483","M2491","2"
"4484","M2492","1"
"4485","M2493","1"
"4488","M2495","1"
"4489","M2496","1"
"4490","M2497","2"
"4491","M2498","2"
"4492","M2499","1"
"4493","M2500","1"
"4494","M2501","2"
"4495","M2502","2"
"4496","M2503","1"
"4497","M2505","1"
"4498","M2506","1"
"4499","M2507","1"
"4500","M2508","2"
"4501","M2512","1"
"4502","M2513","2"
"4503","M2514","2"
"4504","M2515","2"
"4505","M2516","2"
"4506","M2517","1"
"4507","M2518","2"
"4508","M2519","1"
"4509","M2520","2"
"4510","M2521","1"
"4511","M2523","2"
"4512","M2524","1"
"4513","M2525","2"
"4514","M2527","2"
"4515","M2528","2"
"4516","M2529","2"
"4517","M2530","2"
"4518","M2531","1"
"4519","M2532","1"
"4520","M2533","2"
"4521","M2534","2"
"4522","M2535","1"
"4523","M2536","1"
"4524","M2537","2"
"4525","M2538","2"
"4526","M2539","1"
"4527","M2540","1"
"4530","M2542","1"
"4531","M2543","2"
"4532","M2544","1"
"4533","M2545","2"
"4534","M2546","1"
"4535","M2547","2"
"4536","M2548","2"
"4537","M2549","1"
"4538","M2550","2"
"4539","M2551","2"
"4540","M2552","2"
"4541","M2553","1"
"4542","M2554","2"
"4543","M2555","1"
"4544","M2557","2"
"4545","M2558","1"
"4546","M2559","1"
"4547","M2560","1"
"4548","M2561","1"
"4549","M2562","1"
"4550","M2563","2"
"4551","M2564","1"
"4552","M2565","1"
"4553","M2567","1"
"4554","M2568","2"
"4555","M2569","2"
"4556","M2571","1"
"4557","M2572","1"
"4558","M2573","1"
"4559","M2574","2"
"4560","M2575","1"
"4561","M2576","1"
"4562","M2577","1"
"4563","M2578","1"
"4564","M2579","2"
"4565","M2580","2"
"4566","M2581","2"
"4567","M2582","1"
"4568","M2584","2"
"4569","M2585","1"
"4570","M2586","2"
"4571","M2587","1"
"4572","M2588","1"
"4573","M2589","1"
"4574","M2590","2"
"4575","M2592","2"
"4576","M2593","2"
"4577","M2595","2"
"4578","M2596","1"
"4579","M2598","2"
"4580","M2599","2"
"4581","M2600","1"
"4582","M2601","1"
"4583","M2602","2"
"4584","M2603","1"
"4585","M2604","1"
"4586","M2605","2"
"4587","M2606","2"
"4588","M2607","1"
"4589","M2608","1"
"4590","M2609","2"
"4591","M2610","1"
"4592","M2611","1"
"4593","M2614","2"
"4594","M2615","1"
"4595","M2616","2"
"4596","M2617","1"
"4597","M2618","2"
"4598","M2619","1"
"4599","M2620","1"
"4600","M2621","1"
"4601","M2622","2"
"4602","M2623","1"
"4603","M2624","2"
"4604","M2625","1"
"4605","M2626","2"
"4606","M2627","1"
"4607","M2628","2"
"4608","M2629","2"
"4609","M2630","2"
"4610","M2631","1"
"4611","M2632","2"
"4612","M2633","1"
"4613","M2634","2"
"4614","M2635","2"
"4615","M2636","1"
"4616","M2637","1"
"4617","M2638","1"
"4618","M2639","2"
"4619","M2640","1"
"4620","M2641","1"
"4621","M2642","2"
"4622","M2643","2"
"4623","M2644","1"
"4624","M2645","2"
"4625","M2646","1"
"4626","M2647","1"
"4627","M2648","1"
"4628","M2649","2"
"4629","M2650","1"
"4630","M2651","1"
"4631","M2652","1"
"4632","M2653","1"
"4633","M2654","2"
"4634","M2655","2"
"4635","M2656","1"
"4636","M2657","1"
"4637","M2659","2"
"4638","M2660","1"
"4639","M2661","1"
"4640","M2663","1"
"4641","M2665","1"
"4642","M2666","2"
"4643","M2667","1"
"4644","M2668","1"
"4645","M2669","1"
"4646","M2670","2"
"4647","M2672","2"
"4648","M2673","1"
"4649","M2674","2"
"4650","M2675","1"
"4651","M2677","1"
"4652","M2678","1"
"4653","M2679","1"
"4654","M2680","2"
"4655","M2681","2"
"4656","M2682","1"
"4657","M2683","1"
"4658","M2684","2"
"4659","M2685","2"
"4660","M2686","2"
"4661","M2687","1"
"4662","M2688","1"
"4663","M2689","1"
"4664","M2690","1"
"4665","M2691","1"
"4666","M2692","2"
"4667","M2693","2"
"4668","M2697","1"
"4669","M2698","1"
"4670","M2699","1"
"4671","M2700","1"
"4672","M2701","1"
"4673","M2702","2"
"4674","M2703","2"
"4675","M2704","1"
"4676","M2705","1"
"4677","M2706","2"
"4678","M2707","1"
"4679","M2708","1"
"4680","M2709","1"
"4681","M2710","2"
"4682","M2711","2"
"4683","M2713","1"
"4684","M2715","1"
"4685","M2716","1"
"4686","M2717","1"
"4687","M2718","1"
"4688","M2719","1"
"4689","M2720","1"
"4690","M2721","2"
"4691","M2723","1"
"4692","M2724","1"
"4693","M2725","1"
"4694","M2726","1"
"4695","M2727","1"
"4696","M2728","1"
"4697","M2730","1"
"4698","M2731","1"
"4699","M2732","2"
"4700","M2733","1"
"4701","M2734","2"
"4702","M2735","1"
"4703","M2736","1"
"4704","M2737","2"
"4705","M2738","2"
"4706","M2739","1"
"4707","M2740","1"
"4708","M2742","1"
"4709","M2743","1"
"4710","M2745","2"
"4711","M2746","1"
"4712","M2747","1"
"4713","M2748","2"
"4714","M2749","1"
"4715","M2750","2"
"4716","M2751","2"
"4717","M2752","1"
"4718","M2753","2"
"4719","M2754","1"
"4720","M2755","1"
"4721","M2756","1"
"4722","M2757","2"
"4723","M2759","2"
"4724","M2760","2"
"4725","M2761","2"
"4726","M2762","1"
"4727","M2763","1"
"4728","M2764","1"
"4729","M2765","2"
"4730","M2766","1"
"4731","M2767","2"
"4732","M2768","1"
"4733","M2769","2"
"4734","M2770","1"
"4735","M2771","1"
"4736","M2772","1"
"4737","M2773","1"
"4738","M2774","2"
"4739","M2775","1"
"4740","M2777","1"
"4741","M2778","2"
"4742","M2779","2"
"4743","M2780","1"
"4744","M2781","1"
"4745","M2782","2"
"4746","M2784","1"
"4747","M2786","2"
"4748","M2788","1"
"4749","M2791","1"
"4750","M2792","1"
"4751","M2793","2"
"4752","M2794","2"
"4753","M2795","1"
"4754","M2796","1"
"4755","M2797","2"
"4756","M2798","1"
"4757","M2799","1"
"4758","M2800","1"
"4759","M2801","1"
"4760","M2802","2"
"4761","M2803","2"
"4762","M2804","2"
"4763","M2805","2"
"4764","M2806","2"
"4765","M2807","2"
"4766","M2808","1"
"4767","M2809","2"
"4768","M2810","1"
"4769","M2811","2"
"4770","M2812","1"
"4771","M2813","1"
"4772","M2814","1"
"4773","M2815","1"
"4774","M2816","1"
"4775","M2817","1"
"4776","M2820","2"
"4777","M2821","1"
"4778","M2822","2"
"4779","M2823","2"
"4780","M2824","1"
"4781","M2825","1"
"4782","M2826","2"
"4783","M2827","1"
"4784","M2828","1"
"4785","M2829","1"
"4786","M2831","1"
"4787","M2832","1"
"4788","M2833","1"
"4789","M2835","2"
"4790","M2836","2"
"4791","M2838","1"
"4792","M2839","1"
"4793","M2840","1"
"4794","M2841","1"
"4795","M2842","1"
"4796","M2843","1"
"4797","M2844","2"
"4798","M2845","1"
"4799","M2847","1"
"4800","M2848","2"
"4801","M2849","2"
"4802","M2850","2"
"4803","M2851","2"
"4804","M2852","2"
"4805","M2853","2"
"4806","M2854","2"
"4807","M2855","2"
"4808","M2856","2"
"4809","M2857","2"
"4810","M2858","1"
"4811","M2859","1"
"4812","M2860","2"
"4813","M2861","1"
"4814","M2862","1"
"4815","M2863","1"
"4816","M2864","2"
"4817","M2865","2"
"4818","M2867","1"
"4819","M2868","1"
"4820","M2869","2"
"4821","M2870","2"
"4822","M2871","1"
"4823","M2872","1"
"4824","M2873","2"
"4825","M2874","1"
"4826","M2875","1"
"4827","M2876","1"
"4828","M2877","1"
"4829","M2878","2"
"4830","M2879","1"
"4831","M2880","2"
"4832","M2881","1"
"4833","M2882","2"
"4834","M2883","1"
"4835","M2884","1"
"4836","M2885","1"
"4837","M2886","2"
"4838","M2887","2"
"4839","M2888","1"
"4840","M2889","2"
"4841","M2890","2"
"4842","M2891","1"
"4843","M2892","1"
"4844","M2894","2"
"4845","M2898","1"
"4846","M2899","1"
"4847","M2900","1"
"4848","M2901","2"
"4849","M2902","2"
"4850","M2904","2"
"4851","M2905","1"
"4852","M2906","2"
"4853","M2907","1"
"4854","M2908","1"
"4855","M2909","1"
"4856","M2910","1"
"4857","M2911","1"
"4858","M2912","2"
"4859","M2913","2"
"4860","M2914","1"
"4861","M2915","2"
"4862","M2916","1"
"4863","M2917","1"
"4864","M2919","2"
"4865","M2920","1"
"4866","M2921","1"
"4867","M2922","1"
"4868","M2923","1"
"4869","M2924","2"
"4870","M2925","2"
"4871","M2926","1"
"4872","M2927","1"
"4873","M2928","1"
"4874","M2929","1"
"4875","M2930","1"
"4876","M2931","1"
"4877","M2932","1"
"4878","M2933","1"
"4879","M2934","1"
"4880","M2935","1"
"4881","M2936","1"
"4882","M2937","1"
"4883","M2938","1"
"4884","M2939","1"
"4885","M2940","1"
"4886","M2941","1"
"4887","M2942","2"
"4888","M2943","1"
"4889","M2944","2"
"4890","M2945","2"
"4891","M2946","1"
"4892","M2947","2"
"4893","M2948","1"
"4894","M2949","2"
"4895","M2951","2"
"4896","M2952","1"
"4897","M2954","1"
"4898","M2955","1"
"4899","M2956","1"
"4900","M2958","1"
"4901","M2959","2"
"4902","M2960","1"
"4903","M2961","1"
"4904","M2963","1"
"4905","M2965","2"
"4906","M2966","2"
"4907","M2968","2"
"4908","M2969","1"
"4909","M2970","2"
"4910","M2971","2"
"4911","M2973","1"
"4912","M2974","2"
"4913","M2975","2"
"4914","M2976","1"
"4915","M2977","2"
"4916","M2979","1"
"4917","M2980","1"
"4918","M2981","1"
"4919","M2982","1"
"4920","M2983","1"
"4921","M2984","1"
"4922","M2985","1"
"4923","M2986","2"
"4924","M2987","2"
"4925","M2988","2"
"4926","M2989","1"
"4927","M2990","1"
"4928","M2991","1"
"4929","M2992","1"
"4930","M2994","2"
"4931","M2995","2"
"4932","M2997","1"
"4933","M2998","1"
"4934","M2999","2"
"4935","M3000","2"
"4936","M3001","2"
"4937","M3002","1"
"4938","M3003","1"
"4939","M3004","2"
"4940","M3005","2"
"4941","M3006","1"
"4942","M3008","2"
"4943","M3009","2"
"4944","M3010","2"
"4945","M3011","1"
"4946","M3012","2"
"4947","M3013","1"
"4948","M3014","2"
"4949","M3015","2"
"4950","M3016","2"
"4951","M3017","1"
"4952","M3018","1"
"4953","M3019","2"
"4954","M3020","2"
"4955","M3021","1"
"4956","M3022","1"
"4957","M3023","1"
"4958","M3024","2"
"4959","M3025","1"
"4960","M3026","1"
"4961","M3027","1"
"4962","M3028","1"
"4963","M3029","1"
"4964","M3031","2"
"4965","M3032","2"
"4966","M3033","1"
"4967","M3034","2"
"4968","M3035","1"
"4969","M3036","1"
"4970","M3037","2"
"4971","M3039","2"
"4972","M3040","1"
"4973","M3041","1"
"4974","M3042","2"
"4975","M3043","2"
"4976","M3044","1"
"4977","M3045","1"
"4978","M3046","1"
"4979","M3048","1"
"4980","M3049","1"
"4981","M3050","1"
"4982","M3051","1"
"4983","M3052","1"
"4984","M3053","1"
"4985","M3054","2"
"4986","M3055","2"
"4987","M3056","2"
"4988","M3058","1"
"4989","M3059","2"
"4990","M3060","2"
"4991","M3061","1"
"4992","M3062","2"
"4993","M3063","1"
"4994","M3064","2"
"4995","M3065","1"
"4996","M3066","1"
"4997","M3067","2"
"4998","M3068","2"
"4999","M3069","1"
"5000","M3071","1"
"5001","M3072","2"
"5002","M3074","1"
"5003","M3075","2"
"5004","M3076","1"
"5005","M3078","2"
"5006","M3079","1"
"5007","M3080","2"
"5008","M3081","1"
"5009","M3082","1"
"5010","M3083","2"
"5011","M3084","1"
"5012","M3085","1"
"5013","M3086","2"
"5014","M3087","1"
"5015","M3088","2"
"5016","M3089","1"
"5017","M3090","1"
"5018","M3091","1"
"5019","M3092","2"
"5020","M3093","1"
"5021","M3094","1"
"5022","M3095","2"
"5023","M3096","1"
"5024","M3097","2"
"5025","M3098","1"
"5026","M3099","2"
"5027","M3100","1"
"5028","M3101","1"
"5029","M3102","1"
"5030","M3103","2"
"5031","M3104","2"
"5032","M3105","2"
"5033","M3106","2"
"5034","M3107","1"
"5035","M3108","2"
"5036","M3109","1"
"5037","M3111","2"
"5038","M3112","2"
"5039","M3114","1"
"5040","M3115","1"
"5041","M3116","1"
"5042","M3117","2"
"5043","M3118","1"
"5044","M3119","1"
"5045","M3120","1"
"5046","M3121","1"
"5047","M3122","2"
"5048","M3123","2"
"5049","M3124","2"
"5050","M3125","1"
"5051","M3126","1"
"5052","M3127","1"
"5053","M3128","2"
"5054","M3129","1"
"5055","M3130","2"
"5056","M3132","2"
"5057","M3133","2"
"5058","M3134","2"
"5059","M3135","2"
"5060","M3136","2"
"5061","M3137","1"
"5062","M3138","1"
"5063","M3139","1"
"5064","M3141","2"
"5065","M3142","2"
"5066","M3144","1"
"5067","M3145","1"
"5068","M3146","1"
"5069","M3147","1"
"5070","M3148","2"
"5071","M3149","1"
"5072","M3150","1"
"5073","M3151","1"
"5074","M3153","1"
"5075","M3154","2"
"5076","M3155","1"
"5077","M3157","2"
"5078","M3158","1"
"5079","M3159","1"
"5080","M3160","1"
"5081","M3161","2"
"5082","M3162","1"
"5083","M3164","1"
"5084","M3165","1"
"5085","M3166","1"
"5086","M3167","1"
"5087","M3168","1"
"5088","M3169","2"
"5089","M3170","1"
"5090","M3171","2"
"5091","M3173","1"
"5092","M3175","1"
"5093","M3176","1"
"5094","M3177","1"
"5095","M3178","1"
"5096","M3179","1"
"5097","M3181","2"
"5098","M3182","1"
"5099","M3183","2"
"5100","M3184","2"
"5101","M3185","2"
"5102","M3186","1"
"5103","M3187","1"
"5104","M3188","1"
"5105","M3189","1"
"5106","M3191","1"
"5107","M3192","1"
"5108","M3193","1"
"5109","M3194","1"
"5110","M3196","1"
"5111","M3198","1"
"5112","M3200","2"
"5113","M3203","2"
"5114","M3204","1"
"5115","M3205","2"
"5116","M3209","1"
"5117","M3211","2"
"5118","M3212","1"
"5119","M3213","1"
"5120","M3214","1"
"5121","M3216","2"
"5122","M3217","1"
"5123","M3219","2"
"5124","M3221","1"
"5125","M3223","1"
"5126","M3229","1"
"5127","M3231","2"
"5128","M3232","1"
"5129","M3233","2"
"5130","M3234","1"
"5131","M3237","1"
"5132","M3238","1"
"5133","M3239","1"
"5134","M3240","2"
"5135","M3241","1"
"5136","M3243","1"
"5137","M3244","1"
"5138","M3245","1"
"5139","M3247","1"
"5140","M3249","1"
"5141","M3251","1"
"5142","M3253","2"
"5143","M3255","1"
"5144","M3256","2"
"5145","M3258","2"
"5146","M3259","1"
"5147","M3261","1"
"5148","M3263","1"
"5149","M3264","2"
"5150","M3265","1"
"5151","M3267","2"
"5152","M3268","1"
"5153","M3269","1"
"5154","M3272","2"
"5155","M3273","1"
"5156","M3274","1"
"5157","M3275","1"
"5158","M3276","1"
"5159","M3277","1"
"5160","M3278","2"
"5161","M3279","1"
"5162","M3280","1"
"5163","M3281","1"
"5164","M3282","1"
"5165","M3283","1"
"5166","M3284","1"
"5167","M3285","1"
"5168","M3286","1"
"5169","M3288","1"
"5170","M3289","1"
"5171","M3291","2"
"5172","M3292","1"
"5173","M3293","1"
"5174","M3299","2"
"5175","M3300","2"
"5176","M3303","1"
"5177","M3305","1"
"5178","M3306","2"
"5179","M3307","1"
"5180","M3308","1"
"5181","M3309","1"
"5182","M3311","2"
"5183","M3312","1"
"5184","M3313","2"
"5185","M3314","2"
"5186","M3315","2"
"5187","M3316","1"
"5188","M3317","1"
"5189","M3318","1"
"5190","M3319","1"
"5191","M3321","1"
"5192","M3322","1"
"5193","M3323","1"
"5194","M3324","1"
"5195","M3326","1"
"5196","M3328","2"
"5197","M3329","2"
"5198","M3331","1"
"5199","M3332","2"
"5200","M3333","1"
"5201","M3334","1"
"5202","M3337","1"
"5203","M3339","1"
"5204","M3340","1"
"5205","M3342","2"
"5206","M3344","1"
"5207","M3345","1"
"5208","M3346","2"
"5209","M3347","1"
"5210","M3350","1"
"5211","M3351","1"
"5212","M3353","2"
"5213","M3354","1"
"5214","M3356","1"
"5215","M3358","2"
"5216","M3359","2"
"5217","M3360","2"
"5218","M3362","2"
"5219","M3364","1"
"5220","M3365","2"
"5221","M3366","1"
"5222","M3367","2"
"5223","M3369","2"
"5224","M3370","1"
"5225","M3371","1"
"5226","M3373","1"
"5227","M3376","1"
"5228","M3377","2"
"5229","M3378","1"
"5230","M3379","1"
"5231","M3380","1"
"5232","M3381","2"
"5233","M3382","2"
"5234","M3383","1"
"5235","M3384","1"
"5236","M3385","1"
"5237","M3386","1"
"5238","M3387","1"
"5239","M3389","1"
"5240","M3390","1"
